Previous Score,Sleeping Hours,Practice exam,Delegation,Scholarship,Final Score
86.54234805,9.941234745,2,Benito Juarez,No,74.59407722
73.76758061,7.874578478,3,Iztacalco,No,57.00681961
95.60214073,7.650942967,8,Benito Juarez,Yes,100
70.52184996,6.224970852,1,Iztacalco,Yes,53.37449799
94.97948205,8.525933152,1,Iztapalapa,No,60.75061839
65.25264818,4.713432809,9,Xochimilco,No,73.74772963
80.17484903,6.490314332,7,Coyoacan,Yes,80.08108015
68.57467831,5.900255146,9,Benito Juarez,No,89.53079654
86.19566117,5.036600875,5,Benito Juarez,No,69.42352682
70.21767392,8.294481183,4,Xochimilco,Yes,75.64405032
77.90871191,7.511707715,1,Benito Juarez,Yes,59.69476756
68.49458004,8.207037258,0,Coyoacan,No,36.79245804
84.37225174,6.582549987,2,Iztapalapa,No,57.62470694
68.44248739,8.477619328,5,Coyoacan,No,66.36581197
91.83414845,7.115712634,4,Alvaro Obregon,Yes,89.27241251
65.04002893,6.291780499,5,Coyoacan,Yes,73.87793126
61.54372082,6.041666852,6,Alvaro Obregon,No,75.14027926
84.51552078,4.02564435,6,Benito Juarez,No,82.50263357
69.0835636,8.746556955,2,Iztapalapa,Yes,51.87388651
74.92762687,8.576357753,9,Iztacalco,Yes,100
71.77758846,11.39105335,7,Iztapalapa,No,80.72757358
61.87391733,6.498070443,7,Alvaro Obregon,No,80.57231144
74.23006336,5.999809597,2,Iztapalapa,No,48.70660425
87.64915895,4.447847166,5,Xochimilco,No,62.43187412
85.03137003,8.439949516,8,Benito Juarez,No,100
77.31792763,8.094739652,0,Coyoacan,No,29.25665659
86.12268293,9.327669879,1,Alvaro Obregon,No,66.37161765
64.40481415,5.625036971,1,Alvaro Obregon,Yes,59.89677684
71.74545671,8.074548347,4,Alvaro Obregon,No,69.86508803
78.95804941,6.216939135,5,Benito Juarez,No,69.88963575
73.69585173,9.015574291,2,Iztapalapa,Yes,64.41614522
72.5317667,7.804322682,3,Alvaro Obregon,No,66.20463579
62.99356268,4.666458953,9,Iztacalco,No,70.70076377
54.18658611,6.80320444,1,Alvaro Obregon,No,41.34697276
83.17866425,4.077828696,2,Iztapalapa,Yes,62.59593602
77.43221573,5.255077432,7,Iztapalapa,Yes,84.05649596
84.01998378,5.345803772,4,Iztacalco,Yes,75.78179684
70.62764058,6.038587826,1,Coyoacan,Yes,52.28908611
67.87222115,6.605971324,9,Alvaro Obregon,No,88.76485397
75.06547967,7.246874643,9,Iztapalapa,No,84.01978925
83.54199649,7.171818551,1,Iztacalco,No,46.27275029
72.68547785,6.964210256,3,Iztacalco,Yes,58.79010059
83.01785184,7.498578142,8,Benito Juarez,No,98.92851129
64.93691994,5.125308038,5,Iztapalapa,No,55.81712117
73.38552867,7.109768072,0,Xochimilco,No,44.46502127
74.29885856,9.15168854,3,Iztapalapa,No,56.49781708
87.26389944,6.75129576,2,Iztapalapa,No,49.61710981
77.07627398,7.742009148,0,Benito Juarez,No,51.08555999
92.46077518,7.602437068,5,Xochimilco,No,79.14084145
61.523152,8.293402646,9,Iztacalco,Yes,84.70079926
76.29918904,7.43070835,0,Iztacalco,No,34.39160978
76.79398039,8.268047843,0,Coyoacan,No,53.36315913
81.20093198,7.760937069,6,Iztacalco,No,68.40073309
66.86640064,7.985927513,0,Xochimilco,No,40.91291322
91.84446339,7.663191463,2,Iztapalapa,No,59.88844204
75.12963941,5.489815978,4,Benito Juarez,No,64.93779681
64.12932487,5.24385348,2,Xochimilco,Yes,52.69100084
74.8397501,6.470158812,5,Xochimilco,No,57.29669296
71.86838477,9.327460792,8,Xochimilco,No,81.21049741
100,6.742520434,1,Coyoacan,No,55.78350127
85.499436,7.464339227,6,Iztacalco,Yes,92.87752884
75.49661356,4.049040516,3,Benito Juarez,No,60.3199553
73.88083315,7.290612851,5,Alvaro Obregon,Yes,90.57936291
84.51056862,7.128862028,9,Iztacalco,Yes,100
84.9886216,2.990021563,9,Benito Juarez,Yes,95.06479761
45.88450081,7.436333413,5,Iztapalapa,No,49.01803311
81.42993155,4.523529165,7,Xochimilco,No,73.25606295
75.27966544,5.911976253,6,Xochimilco,No,71.21147592
61.88856178,8.49170802,4,Alvaro Obregon,Yes,80.30873219
83.8021414,7.23617729,6,Coyoacan,Yes,80.09907663
97.46188014,6.327324864,5,Coyoacan,No,81.36018647
80.56795947,6.198887201,4,Iztapalapa,Yes,74.33419775
86.00428442,6.37301165,8,Benito Juarez,No,93.76029179
93.04119092,7.241333432,3,Alvaro Obregon,No,76.7361712
66.69737849,5.199035714,6,Iztacalco,No,50.61539145
56.42428555,8.686626202,6,Iztapalapa,No,56.91704662
81.56866063,5.278654482,2,Xochimilco,Yes,61.43043573
72.52388464,4.409413701,7,Xochimilco,Yes,80.02556738
61.25826548,8.486729698,8,Iztapalapa,Yes,86.1381878
74.21830064,6.344618014,4,Iztapalapa,Yes,72.84435277
82.27547374,7.105689386,0,Iztapalapa,Yes,54.64766571
73.51028335,7.981946526,0,Iztacalco,No,44.69874232
67.13172369,5.920844578,4,Iztapalapa,No,54.27081561
72.7649294,7.205718629,1,Coyoacan,No,47.37007054
74.80523535,7.972322472,1,Coyoacan,No,46.42412386
55.70517737,9.464852329,5,Xochimilco,No,63.01936315
73.57225047,6.233411661,4,Iztapalapa,Yes,71.99961097
61.55659528,6.305579199,1,Xochimilco,No,43.77042318
81.59025952,7.844989929,4,Benito Juarez,No,86.4030622
59.38957424,7.312889446,3,Coyoacan,No,49.6619033
85.12692205,6.794446361,5,Alvaro Obregon,No,75.72322251
70.90834931,9.389034974,0,Xochimilco,No,46.86791386
69.57024293,4.476344096,2,Benito Juarez,Yes,62.48195385
77.94454597,4.867381824,4,Iztapalapa,No,60.56103976
66.33965555,4.49367709,7,Iztacalco,Yes,77.02878039
77.78745754,8.802519941,1,Xochimilco,No,50.51720828
67.67891225,7.772084982,7,Benito Juarez,Yes,92.33040263
69.43265488,4.943882374,7,Alvaro Obregon,No,78.26806296
79.05354169,6.815449913,5,Xochimilco,No,59.69619511
63.61419266,6.95848661,4,Benito Juarez,No,62.02254137
62.35662698,3.686170571,6,Coyoacan,No,57.04921823
77.48225507,7.282415692,5,Coyoacan,No,68.24992191
74.73100148,5.233680907,8,Iztacalco,No,71.91933121
76.68692745,8.06000282,1,Xochimilco,No,45.82052669
78.27639237,5.279588131,5,Xochimilco,Yes,82.76302068
75.57375554,7.328739731,6,Benito Juarez,Yes,94.68682001
81.08092624,8.941855349,0,Xochimilco,No,46.82826418
75.97436287,8.461840122,8,Xochimilco,No,88.8945263
54.926961,7.760747326,7,Iztacalco,Yes,77.85751836
57.52115405,6.877996635,4,Benito Juarez,Yes,75.61544433
94.2794918,4.749843644,4,Iztapalapa,No,63.13467708
75.00071867,6.34135624,8,Benito Juarez,No,87.88820967
84.50241652,6.660990746,1,Xochimilco,Yes,66.49850006
71.54296094,6.553266485,5,Benito Juarez,Yes,93.60170563
74.41984906,4.699716637,3,Iztapalapa,No,53.02709287
70.46635346,7.651652117,3,Alvaro Obregon,Yes,76.20959922
99.65927331,5.228626492,7,Coyoacan,Yes,90.77788744
77.53242422,9.319163415,2,Benito Juarez,No,62.58736071
69.65142094,7.222031778,7,Iztacalco,Yes,70.29756911
58.48460287,8.468893942,9,Iztapalapa,Yes,94.2749287
94.73733443,8.437889711,4,Alvaro Obregon,No,95.25716545
73.36721615,10.11689746,1,Coyoacan,Yes,60.70957399
82.4422912,7.272821508,4,Coyoacan,No,64.09010492
83.5599729,6.414908125,3,Iztacalco,No,59.69239029
70.37169477,6.443822213,8,Alvaro Obregon,No,86.26744572
81.72452775,9.244153962,5,Iztacalco,No,76.74360885
68.95861713,5.019646876,2,Coyoacan,No,36.36079783
65.09573638,5.682813133,1,Xochimilco,No,35.72001265
86.64464693,7.355487641,6,Benito Juarez,No,75.45332291
73.4181062,6.770803819,0,Iztapalapa,No,35.52929986
80.18512834,8.451466687,4,Iztapalapa,Yes,74.63188283
79.10920994,4.991960144,4,Iztacalco,No,61.16793689
81.3793196,6.899580989,3,Benito Juarez,No,64.22093709
59.43463066,6.719482386,2,Coyoacan,No,44.07422502
69.14709469,5.391634044,8,Iztapalapa,No,68.51910495
71.75524843,8.317990181,3,Iztapalapa,No,45.37203367
66.68521327,6.862323566,8,Iztacalco,Yes,95.15248345
79.29006848,6.798888084,6,Alvaro Obregon,No,78.09621937
86.86893078,5.762944814,8,Iztapalapa,No,76.38756082
88.45184655,6.445201626,1,Xochimilco,Yes,64.83171329
71.60795235,5.467558617,1,Iztacalco,Yes,47.64633118
77.91965862,8.295649578,7,Coyoacan,No,87.65899535
79.45643504,8.549223995,8,Iztapalapa,No,84.08448684
81.21256094,9.520092287,1,Iztacalco,No,53.63743839
66.21864927,7.651080065,5,Alvaro Obregon,Yes,91.41719462
93.20580268,6.49117211,5,Benito Juarez,Yes,96.34821536
84.26520184,6.296555165,6,Iztapalapa,Yes,80.36798826
84.52649344,7.735972066,4,Iztacalco,No,57.09655531
87.03460057,7.301295332,2,Benito Juarez,Yes,92.29080027
80.34135942,6.73868778,9,Alvaro Obregon,No,100
64.72686577,6.606882135,2,Xochimilco,No,41.53755349
73.61027268,8.756785631,5,Iztapalapa,No,63.3879007
58.48946605,6.352228984,0,Iztacalco,No,29.82140577
79.1507251,9.02001389,7,Benito Juarez,No,87.79723185
73.30786342,7.273204291,6,Coyoacan,No,65.69369586
74.59477616,6.448178775,6,Coyoacan,No,68.93989454
87.0400113,5.822096132,5,Iztacalco,No,67.2713129
70.43005961,6.768212905,2,Benito Juarez,Yes,68.95841626
72.47876841,7.755048506,8,Coyoacan,No,70.94497267
75.21973296,6.434480562,9,Iztapalapa,Yes,93.06629945
56.60007751,8.275503329,5,Iztacalco,Yes,74.23507028
72.33936344,6.359561745,5,Alvaro Obregon,No,67.12184736
50.14205088,6.812823126,5,Xochimilco,No,44.95683905
69.14478438,5.069958396,5,Iztapalapa,Yes,70.35655253
83.55189053,7.839215255,5,Iztacalco,No,65.19192635
79.47266558,6.59923646,3,Coyoacan,Yes,66.26386519
69.0517969,9.368305761,1,Alvaro Obregon,No,59.57148875
75.40798218,8.057215026,0,Iztapalapa,No,38.83485024
64.25010433,7.126749661,7,Xochimilco,No,67.56815683
74.97656597,8.837764032,4,Benito Juarez,No,79.70120206
100,7.607663274,2,Alvaro Obregon,No,74.08854974
93.4580132,8.512390181,8,Xochimilco,Yes,100
75.5262213,5.706442751,2,Coyoacan,Yes,56.6655398
76.60144165,7.691783287,4,Xochimilco,Yes,71.15040075
65.20434685,7.754082791,1,Alvaro Obregon,Yes,63.63812189
66.98210892,4.682888402,5,Coyoacan,No,56.35220138
78.62184322,9.259938196,8,Iztacalco,No,87.0328972
69.75107434,5.259501613,0,Xochimilco,No,36.87967513
84.04149595,5.051556453,2,Iztapalapa,Yes,56.14431388
90.69685681,2.726971704,9,Xochimilco,Yes,89.56823393
78.32620785,7.71078391,0,Iztacalco,No,37.58547203
76.01737206,4.53540186,4,Alvaro Obregon,Yes,74.36744982
58.19220375,6.22462077,4,Iztacalco,Yes,64.81905138
82.47610245,8.256802581,3,Iztapalapa,No,54.29273466
63.56328698,7.288079365,4,Alvaro Obregon,No,69.16268909
70.81990871,6.064454109,7,Iztacalco,No,71.26852875
84.59575892,4.613980734,7,Xochimilco,No,64.20221847
85.29758164,6.838580672,5,Iztacalco,No,76.14612371
70.33492473,8.282912895,3,Iztacalco,Yes,60.55101447
70.91084465,8.05125467,3,Benito Juarez,Yes,82.64705385
68.00681127,9.680171254,4,Alvaro Obregon,Yes,87.06608101
63.02146255,6.01981214,4,Iztapalapa,No,55.78760723
68.65204518,5.024449459,1,Alvaro Obregon,No,42.44686204
58.86869981,7.464926468,5,Xochimilco,Yes,68.97573096
81.83062582,7.317131843,6,Alvaro Obregon,Yes,96.04811783
78.94523605,6.992710581,2,Iztacalco,No,58.38979538
80.60529285,5.880402985,9,Coyoacan,Yes,93.94706416
65.45595949,3.01993135,3,Iztacalco,No,45.00493033
63.04929436,5.490080107,8,Coyoacan,No,68.31281588
75.53514274,7.835602699,3,Benito Juarez,Yes,78.49921363
75.64102565,7.425945398,9,Benito Juarez,No,100
73.52730172,8.447896001,6,Coyoacan,Yes,90.53986185
72.10516731,7.517772864,1,Iztacalco,No,44.81947154
92.10775778,8.104025864,4,Iztacalco,No,75.54436579
79.26025012,8.147098032,5,Alvaro Obregon,Yes,85.83792813
94.70678391,7.030712755,1,Alvaro Obregon,Yes,85.44530426
87.68965025,7.041248131,0,Benito Juarez,No,53.01390885
92.03270926,2.636706352,8,Alvaro Obregon,Yes,100
64.25537234,6.015123875,6,Alvaro Obregon,Yes,82.65301853
80.93170991,6.079895911,7,Alvaro Obregon,Yes,99.87287402
70.68234511,6.836794408,4,Benito Juarez,Yes,77.33826051
58.36613289,5.604491748,4,Alvaro Obregon,No,58.50942765
89.9600317,8.406346021,0,Coyoacan,No,45.84491732
72.06307474,5.677735053,2,Iztapalapa,No,44.79235204
64.4489837,8.653648962,6,Iztapalapa,No,66.09630885
70.85436137,5.558267447,9,Alvaro Obregon,Yes,92.76190457
67.03775877,6.094330306,8,Alvaro Obregon,No,77.85514345
68.06302032,5.98028147,7,Alvaro Obregon,No,82.55936022
72.7839661,6.255648986,4,Coyoacan,No,56.21841697
92.30815193,8.767956919,2,Benito Juarez,Yes,78.81290534
68.33682783,6.509373058,8,Iztapalapa,No,81.4382926
91.59270664,6.547516307,3,Iztacalco,No,54.26278753
83.48836796,5.887305058,8,Alvaro Obregon,No,96.15429258
78.96271564,6.610309789,2,Iztacalco,No,41.0210948
82.48120032,7.324672764,6,Xochimilco,Yes,86.05507445
75.13655664,6.67725869,0,Coyoacan,No,44.24382707
87.86050104,6.774562482,9,Xochimilco,No,100
80.66980263,8.52404559,4,Benito Juarez,No,81.46387424
58.35334015,7.410474179,8,Iztacalco,No,76.63895584
77.96251932,5.273672769,8,Alvaro Obregon,No,84.99812629
82.83973143,6.872102139,5,Alvaro Obregon,Yes,89.44708971
72.10998781,6.192474728,5,Coyoacan,No,63.47166214
76.26255873,7.781538936,2,Xochimilco,No,42.92093363
68.87142005,7.154409711,8,Alvaro Obregon,No,98.82802376
61.22374344,8.695466216,0,Iztacalco,No,33.86942118
59.49623129,5.889938076,6,Benito Juarez,No,61.94449472
59.62932013,6.711369757,2,Alvaro Obregon,No,60.01068837
81.69044742,5.403828769,1,Alvaro Obregon,No,52.80616587
50.09718292,6.9372956,4,Iztacalco,No,53.90518235
68.33520073,4.695128475,4,Benito Juarez,Yes,82.28400506
67.34346715,7.482226849,1,Iztacalco,No,37.69823756
72.17840464,6.916810622,7,Coyoacan,Yes,82.68440768
56.4356845,7.232777107,1,Alvaro Obregon,No,51.38822305
79.03888095,8.182201966,7,Iztapalapa,No,73.6896122
62.26838606,7.337203734,5,Coyoacan,Yes,75.17819115
86.32405541,5.084833695,9,Xochimilco,Yes,100
68.78234312,6.166190837,3,Xochimilco,No,50.78383763
74.04386977,6.879727643,2,Xochimilco,No,39.50786406
75.03773857,6.507850795,8,Iztapalapa,No,78.30833797
77.44241053,6.691062941,5,Iztacalco,No,63.705159
75.37014377,9.432178762,4,Iztapalapa,Yes,88.82218475
70.72889451,7.150533169,9,Benito Juarez,No,92.02169334
78.43048531,7.573389425,2,Alvaro Obregon,Yes,72.97533789
79.6614713,3.986797757,2,Benito Juarez,No,60.57580503
67.34865333,8.119006978,5,Benito Juarez,Yes,86.11796096
79.26367819,11.27794282,9,Iztacalco,No,88.39938429
86.91720302,9.018481204,3,Benito Juarez,Yes,85.14098191
82.05894196,6.339714724,3,Iztapalapa,Yes,71.22470545
84.32375242,10.42158614,7,Xochimilco,No,93.28922328
76.71920849,7.04124455,1,Coyoacan,Yes,47.20236169
65.63849554,7.459819415,5,Xochimilco,No,65.68258698
66.9035554,6.598845676,8,Coyoacan,No,74.88120849
78.19887968,6.560021698,2,Coyoacan,No,44.60402147
84.42763725,3.627857211,4,Iztapalapa,No,54.71832252
100,8.181241048,6,Alvaro Obregon,No,99.17074052
84.81821944,6.554502689,0,Iztapalapa,No,40.81756507
63.29564243,6.717908968,7,Coyoacan,Yes,66.88285355
67.32727428,7.410006466,5,Alvaro Obregon,No,73.07573933
97.78517316,6.378132649,3,Iztacalco,No,62.37946248
72.85611068,7.395740166,5,Iztapalapa,No,73.30320523
75.47514635,8.804590764,1,Benito Juarez,No,64.52888254
65.3958308,7.607220031,3,Benito Juarez,No,61.54853229
90.65103406,6.769754295,7,Benito Juarez,No,95.24575539
80.00333207,6.814757344,3,Iztapalapa,Yes,68.49779663
67.25398652,7.300890369,4,Iztacalco,Yes,75.05639992
65.06174711,5.751774554,1,Alvaro Obregon,No,43.99450802
78.07203946,7.311789552,2,Iztapalapa,No,60.4731521
75.44206175,8.026856339,2,Iztapalapa,No,50.88623318
83.32110217,7.131274144,1,Iztapalapa,Yes,64.45140083
80.46968473,6.363800653,7,Alvaro Obregon,Yes,98.85186413
72.35519651,6.56934472,2,Iztacalco,Yes,56.93466901
69.56198405,7.97825326,0,Iztapalapa,Yes,44.6523511
73.40057852,5.349735693,1,Xochimilco,No,41.71212882
69.49319153,5.775314284,7,Coyoacan,Yes,80.88679086
73.69804467,4.589648479,0,Alvaro Obregon,No,54.0218908
75.16440929,7.050998049,0,Xochimilco,No,49.06744195
66.02069107,8.292831514,0,Iztacalco,No,36.08143293
81.30679862,8.99722274,9,Coyoacan,No,84.60020167
71.29572286,9.322998765,7,Iztapalapa,No,76.42681305
66.5811565,5.964288787,5,Xochimilco,No,57.29958359
71.48392572,7.375046448,6,Xochimilco,No,74.19340589
77.42258157,6.396531488,3,Coyoacan,Yes,65.23159678
75.830382,9.471465928,7,Benito Juarez,Yes,100
79.22118115,8.95516945,1,Xochimilco,No,37.15404454
83.98346125,7.252107158,8,Iztacalco,Yes,96.08478541
88.04940204,6.070966381,3,Xochimilco,No,56.11353831
77.85486163,1.827935629,0,Xochimilco,Yes,46.44847918
64.30597613,4.849600274,1,Xochimilco,Yes,37.33426698
72.30889197,4.221560862,7,Xochimilco,No,70.15086253
64.95681616,4.830651145,8,Iztacalco,No,72.45491831
91.96854074,9.818271427,4,Benito Juarez,Yes,95.71547214
94.87400883,5.05743788,3,Xochimilco,No,60.13913186
81.50311197,5.408585508,9,Coyoacan,No,89.62710492
83.58458843,5.619213802,6,Iztacalco,Yes,83.03321748
77.50943193,10.89781709,1,Iztapalapa,No,54.71894951
78.66055915,6.906321658,6,Benito Juarez,Yes,94.25132721
59.02545782,8.491306399,8,Iztacalco,No,67.73392748
74.26067635,7.263093117,1,Xochimilco,No,45.54373491
66.18846938,4.023386474,7,Iztacalco,Yes,63.8133423
77.81356538,9.298959201,5,Xochimilco,No,70.37828288
74.40390155,7.601645127,5,Alvaro Obregon,No,80.70669866
94.46821962,6.817430531,3,Xochimilco,No,71.67836119
84.16627689,9.640191197,8,Coyoacan,No,94.42393721
77.84511983,6.480176593,7,Benito Juarez,No,97.96400998
72.33060313,6.783377253,6,Iztacalco,No,63.10553768
91.76021459,6.482345919,4,Benito Juarez,No,82.48441496
74.70045354,8.614436928,4,Iztapalapa,No,55.24980373
78.31673962,8.220734398,1,Alvaro Obregon,No,63.79577665
75.42249604,7.417928293,4,Xochimilco,Yes,73.08647527
70.95846094,5.422348679,2,Coyoacan,No,42.8905202
75.36506222,6.444649608,6,Xochimilco,No,67.55868647
55.38033149,5.421873599,8,Coyoacan,Yes,78.09374031
59.52293599,8.740551733,9,Iztapalapa,No,81.07994593
78.49630542,4.637908962,5,Iztacalco,Yes,79.50160319
90.68199691,9.391556782,9,Alvaro Obregon,No,100
78.48221104,8.931479316,6,Coyoacan,No,68.41259409
67.79631145,5.622206664,6,Xochimilco,No,59.16151377
60.57146246,6.375273605,6,Benito Juarez,No,79.32506153
82.8452726,5.931354393,3,Iztapalapa,No,52.83111586
69.32804849,7.645350697,5,Xochimilco,No,59.47729025
81.43235419,9.11867234,6,Coyoacan,Yes,90.54286963
78.89865158,8.778428975,9,Xochimilco,No,87.98667866
79.78300392,6.35060429,3,Iztacalco,No,53.87846115
75.33601707,8.882210602,8,Alvaro Obregon,Yes,100
78.83644385,8.757733052,8,Coyoacan,No,85.18073073
73.80545599,6.716749137,3,Iztacalco,Yes,65.44606385
68.64693466,6.985812283,7,Iztacalco,Yes,75.12763396
65.36500939,9.312571127,7,Iztapalapa,No,69.76150133
51.14991202,8.58754282,1,Xochimilco,No,32.44164429
73.18890438,8.837175977,5,Iztacalco,No,63.69743261
90.19378183,10.87807617,8,Iztapalapa,No,98.54532408
82.30080093,7.820900524,7,Benito Juarez,No,100
77.27709118,7.488497081,0,Xochimilco,Yes,51.39826319
67.65995006,9.036906192,4,Iztapalapa,Yes,77.63648535
84.97339226,9.981731367,4,Coyoacan,Yes,93.12980154
73.80690688,6.082909104,8,Iztapalapa,Yes,82.62302985
90.74934314,6.697212218,1,Alvaro Obregon,No,68.90119167
65.18912737,5.472144069,4,Benito Juarez,No,70.97103033
67.50030472,7.514124962,0,Iztapalapa,No,38.45250324
66.52730056,8.333887906,7,Benito Juarez,No,77.95553721
60.1788163,5.576684073,7,Xochimilco,No,58.52930371
65.62955315,8.70069328,1,Iztapalapa,Yes,41.71184674
76.0321626,6.320009631,9,Iztacalco,No,87.88107644
67.87798975,6.197813869,0,Iztacalco,No,32.48462508
36.43624671,8.69490738,2,Xochimilco,No,31.36068906
85.74273297,6.062289163,8,Coyoacan,No,78.00214958
58.15906271,4.894752284,6,Iztacalco,No,58.43237906
80.89228285,8.115485665,6,Alvaro Obregon,No,89.35387366
75.3121459,6.802446555,9,Iztacalco,No,80.18819787
96.17372816,8.79708825,3,Alvaro Obregon,Yes,91.64902627
84.96957482,8.249486006,4,Iztapalapa,No,58.71554529
69.95395405,4.377552459,6,Xochimilco,No,63.21714655
67.97936438,8.973301635,1,Iztapalapa,Yes,55.89542876
90.02727681,9.849624929,2,Alvaro Obregon,No,74.90315935
60.24128903,8.550405264,2,Coyoacan,Yes,52.7606793
76.90879936,8.610790635,6,Iztacalco,Yes,82.47507183
73.68879537,6.628491879,6,Alvaro Obregon,No,84.81340813
71.56773931,6.28495697,5,Iztacalco,No,65.37224101
78.53513984,7.318667043,0,Benito Juarez,Yes,71.62489735
76.89559861,8.379858037,9,Coyoacan,No,89.60745877
79.57400743,8.342100412,7,Iztapalapa,No,71.04911383
76.38975652,6.343326029,9,Alvaro Obregon,No,100
79.17681405,6.191261352,9,Benito Juarez,Yes,100
75.93365193,4.76476983,3,Xochimilco,Yes,69.52685481
68.40573113,7.970379888,7,Alvaro Obregon,Yes,99.56473984
75.0400126,6.415328089,6,Xochimilco,Yes,80.91513085
67.8561344,6.548432804,0,Alvaro Obregon,Yes,55.06079599
67.19623395,9.59181277,6,Xochimilco,No,68.50220382
71.63849997,7.89758336,3,Alvaro Obregon,No,64.38880467
73.80576839,7.484348029,4,Alvaro Obregon,Yes,83.03226217
75.35225306,8.245295936,5,Iztapalapa,Yes,85.52497287
84.16378827,9.130921011,4,Iztapalapa,No,62.78314453
70.01535917,4.57377886,1,Iztapalapa,Yes,50.90753939
76.96851926,6.151557345,7,Coyoacan,No,80.02537012
76.18027714,6.651797802,7,Xochimilco,No,73.91962685
68.91371713,5.532487102,4,Iztapalapa,No,53.23219124
75.73740786,6.602167641,4,Iztacalco,No,56.41445023
85.02721415,4.673297648,6,Iztapalapa,Yes,75.68213683
76.86506217,8.38326889,1,Alvaro Obregon,No,58.19083426
77.26583929,6.223743114,4,Alvaro Obregon,No,75.13436851
67.94671669,7.301434597,0,Iztacalco,No,40.07721433
94.68858851,7.076962929,3,Benito Juarez,No,80.05011488
68.5164363,7.836129102,7,Alvaro Obregon,Yes,97.76006277
58.32216539,3.308665637,0,Alvaro Obregon,No,35.88312347
83.6018412,7.675395582,9,Iztapalapa,No,83.50214536
73.8518296,6.58736242,0,Iztapalapa,Yes,53.52243559
71.96958179,7.610295891,3,Alvaro Obregon,No,63.56416932
69.5444622,5.230820188,9,Iztacalco,Yes,90.7647986
93.71714624,7.620511106,4,Alvaro Obregon,No,84.51594836
78.54590279,8.94776779,8,Iztapalapa,Yes,98.01162826
